2, 0.0006, 2
4, 0.0008, 8
8, 0.0026, 24
16, 0.004, 64
32, 0.0087, 160
64, 0.0177, 384
128, 0.0391, 896
256, 0.0694, 2048
512, 0.147, 4608
1024, 0.3094, 10240
2048, 0.5602, 22528
4096, 0.9815, 49152
8192, 1.6014, 106496
16384, 2.5269, 229376
32768, 4.9203, 491520
65536, 10.5009, 1048576
131072, 22.0702, 2228224
262144, 46.8596, 4718592
