2, 0.0005, 2
4, 0.0013, 8
8, 0.0015, 24
16, 0.0053, 64
32, 0.0082, 160
64, 0.0169, 384
128, 0.0321, 896
256, 0.062, 2048
512, 0.1352, 4608
1024, 0.2972, 10240
2048, 0.5651, 22528
4096, 1.0216, 49152
8192, 1.6173, 106496
16384, 2.4564, 229376
32768, 4.1906, 491520
65536, 8.536, 1048576
131072, 17.7246, 2228224
262144, 36.8423, 4718592
524288, 76.3442, 9961472
