2, 0.0008, 1
4, 0.0009, 4
8, 0.0009, 15
16, 0.002, 31
32, 0.0042, 88
64, 0.009, 220
128, 0.0185, 512
256, 0.0411, 1222
512, 0.0892, 2705
1024, 0.1947, 6183
2048, 0.4055, 11953
4096, 0.7537, 25772
8192, 1.3136, 54578
16384, 2.4004, 106240
32768, 5.1707, 211510
65536, 14.8191, 434407
131072, 48.0467, 942377
