2, 0.0019, 1
4, 0.0014, 7
8, 0.0019, 17
16, 0.0035, 49
32, 0.0057, 119
64, 0.0111, 279
128, 0.0242, 618
256, 0.0719, 1371
512, 0.187, 3180
1024, 0.3167, 6824
2048, 0.5679, 14330
4096, 1.0131, 30953
8192, 1.6343, 63239
16384, 2.7745, 129269
32768, 5.6649, 242508
65536, 15.7738, 506442
131072, 49.6925, 1013340
